"COMID","Longitude","Latitude","dataset_source"
18258891,-82.17175,30.54919444,"Camacho_2024"
18258887,-82.23013889,30.52438889,"Camacho_2024"
18258871,-82.23291667,30.56669444,"Camacho_2024"
2180795,-85.42448889,29.95395,"Camacho_2024"
2180535,-85.46450556,29.96995278,"Camacho_2024"
2182093,-85.76208,30.316565,"Camacho_2024"
2179213,-85.61145,30.252607,"Camacho_2024"
2179801,-85.569952,30.136602,"Camacho_2024"
NA,-85.604018,30.105189,"Camacho_2024"
2179529,-85.705876,30.198582,"Camacho_2024"
NA,-85.757456,30.151114,"Camacho_2024"
NA,-85.74376667,30.21323333,"Camacho_2024"
2179515,-85.76283333,30.21948333,"Camacho_2024"
NA,-85.76695,30.22831667,"Camacho_2024"
2179793,-85.85722,30.29569,"Camacho_2024"
2179785,-85.81319,30.31511,"Camacho_2024"
2178381,-85.54526,30.43193,"Camacho_2024"
2179217,-85.9880812,30.2751767,"Camacho_2024"
2178441,-85.681079,30.392673,"Camacho_2024"
166758913,-85.981556,30.269611,"Camacho_2024"
2179517,-85.935869,30.251958,"Camacho_2024"
2179217,-85.988611,30.277083,"Camacho_2024"
NA,-85.48666,30.03833,"Camacho_2024"
NA,-85.63,30.125,"Camacho_2024"
2161848,-82.0781,29.7732,"Camacho_2024"
2161454,-82.17233333,29.92197222,"Camacho_2024"
2161454,-82.17233333,29.922,"Camacho_2024"
2161932,-82.16156,29.86414,"Camacho_2024"
16698003,-80.69944444,28.70416667,"Camacho_2024"
11003373,-80.71138889,28.13027778,"Camacho_2024"
16699925,-80.67138889,28.11861111,"Camacho_2024"
16698617,-80.62916667,28.07833333,"Camacho_2024"
16698495,-80.65472222,28.13277778,"Camacho_2024"
11003243,-80.755,28.23,"Camacho_2024"
10999469,-80.74305556,28.3175,"Camacho_2024"
11003427,-80.815,28.35055556,"Camacho_2024"
11003053,-80.87166667,28.36916667,"Camacho_2024"
11002255,-80.75277778,28.08472222,"Camacho_2024"
16699931,-80.55333333,28.04472222,"Camacho_2024"
16699941,-80.58138889,28.02972222,"Camacho_2024"
16699913,-80.62472222,28.12444444,"Camacho_2024"
16698489,-80.66,28.16277778,"Camacho_2024"
16699927,-80.57972222,28.09555556,"Camacho_2024"
16699887,-80.685,28.36861111,"Camacho_2024"
16699891,-80.72055556,28.44666667,"Camacho_2024"
16699877,-80.662701,28.4021224,"Camacho_2024"
16699877,-80.6615815,28.4034436,"Camacho_2024"
16699867,-80.594707,28.4084963,"Camacho_2024"
16699947,-80.5952596,28.3914325,"Camacho_2024"
16707067,-80.6089958,28.3814315,"Camacho_2024"
16707067,-80.6118229,28.3488286,"Camacho_2024"
NA,-80.6071947,28.3235581,"Camacho_2024"
16707067,-80.6162019,28.2927073,"Camacho_2024"
16699949,-80.6039321,28.2591602,"Camacho_2024"
16699951,-80.5970187,28.2146551,"Camacho_2024"
26027389,-80.6105465,28.1930728,"Camacho_2024"
26027389,-80.6105116,28.1832435,"Camacho_2024"
16699953,-80.5862638,28.1647322,"Camacho_2024"
16699953,-80.5752235,28.1225739,"Camacho_2024"
NA,-80.5508264,28.056245,"Camacho_2024"
NA,-80.5470348,28.0476849,"Camacho_2024"
16699931,-80.5532324,28.0428536,"Camacho_2024"
16699927,-80.5655648,28.0671137,"Camacho_2024"
16699927,-80.5788652,28.0884578,"Camacho_2024"
16699925,-80.5975937,28.0813619,"Camacho_2024"
16699925,-80.6036026,28.0709381,"Camacho_2024"
16699933,-80.5802117,28.0404064,"Camacho_2024"
16703473,-80.5478193,27.9756257,"Camacho_2024"
16699913,-80.6240487,28.1243351,"Camacho_2024"
16699919,-80.62582,28.1324482,"Camacho_2024"
16707069,-80.6625609,28.2081821,"Camacho_2024"
16707069,-80.6711731,28.229442,"Camacho_2024"
11001155,-80.76055,28.22861,"Camacho_2024"
11003367,-80.73416,28.1475,"Camacho_2024"
11003433,-80.77944,28.32888,"Camacho_2024"
10991477,-80.96194,28.60555,"Camacho_2024"
16697649,-80.845833,28.770556,"Camacho_2024"
16697907,-80.766111,28.756111,"Camacho_2024"
16697983,-80.799444,28.578889,"Camacho_2024"
16697949,-80.826389,28.677778,"Camacho_2024"
10991213,-80.8575,28.586389,"Camacho_2024"
16703171,-80.503084,27.884203,"Camacho_2024"
20112454,-80.532347,27.863092,"Camacho_2024"
20112482,-80.559117,27.827292,"Camacho_2024"
10991081,-80.86017,28.54334,"Camacho_2024"
16699889,-80.67843,28.35855,"Camacho_2024"
16698003,-80.72024,28.70582,"Camacho_2024"
79540,-80.15444444,26.31138889,"Camacho_2024"
149074,-80.1194,26.0425,"Camacho_2024"
79368,-80.334,26.071,"Camacho_2024"
79368,-80.4377,26.0622,"Camacho_2024"
77740,-80.3614,26.1304,"Camacho_2024"
79368,-80.4176,26.1052,"Camacho_2024"
79368,-80.169,26.0686,"Camacho_2024"
77740,-80.2649,26.1034,"Camacho_2024"
79368,-80.2336,26.0803,"Camacho_2024"
79540,-80.118,26.3069,"Camacho_2024"
79540,-80.1548,26.3179,"Camacho_2024"
79540,-80.081884,26.313183,"Camacho_2024"
79540,-80.117888,26.317537,"Camacho_2024"
79554,-80.079786,26.300691,"Camacho_2024"
79368,-80.35027778,26.01555556,"Camacho_2024"
79498,-80.16388889,26.06444444,"Camacho_2024"
84360,-80.29916667,26.01416667,"Camacho_2024"
89748,-80.57416667,26.14694444,"Camacho_2024"
79484,-80.12861111,26.117,"Camacho_2024"
79502,-80.11330556,26.06530556,"Camacho_2024"
79498,-80.15288889,26.05969444,"Camacho_2024"
79368,-80.18219444,26.06761111,"Camacho_2024"
79368,-80.15488889,26.04980556,"Camacho_2024"
79548,-80.11819444,26.01280556,"Camacho_2024"
84360,-80.23319444,26.00880556,"Camacho_2024"
79368,-80.351184,26.040956,"Camacho_2024"
79368,-80.345378,26.044912,"Camacho_2024"
79368,-80.166774,26.059882,"Camacho_2024"
89748,-80.444644,26.098889,"Camacho_2024"
89748,-80.444644,26.061179,"Camacho_2024"
79368,-80.316184,26.043969,"Camacho_2024"
84360,-80.330448,25.998431,"Camacho_2024"
79368,-80.247601,26.053087,"Camacho_2024"
79368,-80.395331,26.104503,"Camacho_2024"
79368,-80.200731,26.039331,"Camacho_2024"
77740,-80.358025,26.129752,"Camacho_2024"
79368,-80.215893,26.051986,"Camacho_2024"
79540,-80.09659722,26.32211667,"Camacho_2024"
79368,-80.412833,26.025467,"Camacho_2024"
89748,-80.44694444,26.178,"Camacho_2024"
89748,-80.77591667,26.33305556,"Camacho_2024"
89748,-80.88019444,26.33147222,"Camacho_2024"
89748,-80.63091667,26.14747222,"Camacho_2024"
89748,-80.71727778,26.14855556,"Camacho_2024"
79540,-80.26268,26.30124,"Camacho_2024"
79526,-80.09906,26.16134,"Camacho_2024"
76870,-80.29744,26.22987,"Camacho_2024"
77328,-80.1356,26.16343,"Camacho_2024"
77454,-80.12872,26.15384,"Camacho_2024"
77766,-80.149924,26.117141,"Camacho_2024"
76870,-80.25416,26.22972,"Camacho_2024"
77310,-80.175,26.19027,"Camacho_2024"
77454,-80.17138,26.16944,"Camacho_2024"
77454,-80.25111,26.16583,"Camacho_2024"
79540,-80.18194,26.29166,"Camacho_2024"
79358,-80.17916,26.09305,"Camacho_2024"
79544,-80.09885,26.21172,"Camacho_2024"
77740,-80.17304,26.12657,"Camacho_2024"
77766,-80.13185,26.12031,"Camacho_2024"
77832,-80.1309,26.11082,"Camacho_2024"
2293032,-84.994235,30.519674,"Camacho_2024"
2135714,-85.14474,30.2865,"Camacho_2024"
2297254,-85.032778,30.423889,"Camacho_2024"
2133698,-85.157222,30.506111,"Camacho_2024"
2135170,-85.17182,30.43172,"Camacho_2024"
2293162,-84.951389,30.582222,"Camacho_2024"
16852112,-82.04361111,26.90361111,"Camacho_2024"
16817577,-82.09666667,26.96916667,"Camacho_2024"
16817565,-82.03027778,26.97138889,"Camacho_2024"
16809761,-81.97888889,27.00222222,"Camacho_2024"
16848824,-82.00138889,26.92583333,"Camacho_2024"
16817637,-82.11666667,26.9925,"Camacho_2024"
16817637,-82.12055556,26.97361111,"Camacho_2024"
16851790,-82.15611111,26.95388889,"Camacho_2024"
16839190,-82.24388889,27.00833333,"Camacho_2024"
16867921,-82.31166667,26.875,"Camacho_2024"
16867873,-82.28416667,26.85694444,"Camacho_2024"
NA,-82.26944444,26.83277778,"Camacho_2024"
16867175,-82.24833333,26.89222222,"Camacho_2024"
16841428,-82.21416667,26.93833333,"Camacho_2024"
16841426,-82.20861111,26.9625,"Camacho_2024"
16849656,-81.98,26.79472222,"Camacho_2024"
16846658,-81.96388889,26.85805556,"Camacho_2024"
16846652,-81.98694444,26.8975,"Camacho_2024"
16849610,-82.02888889,26.81694444,"Camacho_2024"
10243397,-81.82611111,26.77,"Camacho_2024"
NA,-82.30902778,26.86341667,"Camacho_2024"
NA,-82.29708333,26.84741667,"Camacho_2024"
NA,-82.3035,26.84602778,"Camacho_2024"
NA,-82.3025,26.85063889,"Camacho_2024"
NA,-82.04959722,26.804675,"Camacho_2024"
16840754,-82.20072222,26.99444444,"Camacho_2024"
16852124,-82.05327778,26.88813889,"Camacho_2024"
16867953,-82.26408333,26.83375,"Camacho_2024"
16851834,-82.09494444,26.90925,"Camacho_2024"
16814911,-81.88934722,26.97419722,"Camacho_2024"
16814901,-81.96558056,26.97408333,"Camacho_2024"
16851790,-82.14993333,26.98610833,"Camacho_2024"
16928252,-82.593342,28.894725,"Camacho_2024"
16928252,-82.592934,28.88417,"Camacho_2024"
16928252,-82.595536,28.876391,"Camacho_2024"
16928252,-82.604396,28.8849,"Camacho_2024"
16928250,-82.610832,28.89268,"Camacho_2024"
16928390,-82.635012,28.895287,"Camacho_2024"
16937920,-82.640715,28.904465,"Camacho_2024"
16949694,-82.353393,28.991216,"Camacho_2024"
16944468,-82.388392,29.008522,"Camacho_2024"
16944488,-82.502233,29.040998,"Camacho_2024"
16928248,-82.620508,28.898646,"Camacho_2024"
16928252,-82.595654,28.890665,"Camacho_2024"
16928252,-82.59182,28.894745,"Camacho_2024"
16928248,-82.627816,28.915935,"Camacho_2024"
16928248,-82.627331,28.907221,"Camacho_2024"
16928592,-82.638142,28.90911,"Camacho_2024"
16944498,-82.616325,29.007811,"Camacho_2024"
16944502,-82.662107,29.013073,"Camacho_2024"
16949752,-82.3275,28.83583333,"Camacho_2024"
16949694,-82.34972222,28.98861111,"Camacho_2024"
16928268,-82.60305556,28.80138889,"Camacho_2024"
16928270,-82.62,28.78416667,"Camacho_2024"
16928606,-82.57694444,28.71527778,"Camacho_2024"
16949752,-82.37722222,28.94111111,"Camacho_2024"
16949752,-82.37333333,28.90166667,"Camacho_2024"
16949752,-82.32222222,28.84472222,"Camacho_2024"
16949752,-82.32638889,28.83888889,"Camacho_2024"
16949752,-82.30305556,28.88361111,"Camacho_2024"
16949752,-82.32888889,28.84027778,"Camacho_2024"
16949752,-82.31694444,28.83305556,"Camacho_2024"
16950014,-82.30416667,28.80722222,"Camacho_2024"
16957022,-82.26194444,28.78638889,"Camacho_2024"
16659079,-81.723599,30.033305,"Camacho_2024"
16665453,-81.629388,29.978317,"Camacho_2024"
16665453,-81.635,29.9804,"Camacho_2024"
16660573,-81.6914,30.0072,"Camacho_2024"
16674191,-81.7078,30.0395,"Camacho_2024"
16660505,-81.8054,30.0806,"Camacho_2024"
16658981,-81.8522,30.0732,"Camacho_2024"
16658821,-81.7065,30.1597,"Camacho_2024"
16674183,-81.7015,30.1453,"Camacho_2024"
16659567,-81.7183,30.1346,"Camacho_2024"
16660687,-81.746,30.1009,"Camacho_2024"
16658869,-81.756,30.1333,"Camacho_2024"
16660411,-81.6959,30.1705,"Camacho_2024"
16660451,-81.727909,30.13885,"Camacho_2024"
16660535,-81.719827,30.050184,"Camacho_2024"
16665193,-81.98772222,29.95622222,"Camacho_2024"
933080205,-82.03002,29.77918,"Camacho_2024"
933080205,-82.039245,29.795029,"Camacho_2024"
NA,-81.78916667,26.1425,"Camacho_2024"
16768880,-81.81944444,26.29305556,"Camacho_2024"
16768438,-81.787889,26.195667,"Camacho_2024"
16766916,-81.778838,26.143554,"Camacho_2024"
16766908,-81.765784,26.145621,"Camacho_2024"
16768922,-81.806499,26.132724,"Camacho_2024"
16768922,-81.792606,26.134064,"Camacho_2024"
16768484,-81.770697,26.12524,"Camacho_2024"
16766908,-81.760464,26.112151,"Camacho_2024"
16766908,-81.751516,26.122525,"Camacho_2024"
16766908,-81.753868,26.149737,"Camacho_2024"
16768922,-81.7858418,26.1492182,"Camacho_2024"
16766908,-81.759522,26.115208,"Camacho_2024"
16766908,-81.7364359,26.0973491,"Camacho_2024"
16766908,-81.7262133,26.1082629,"Camacho_2024"
16768906,-81.7192097,26.1974212,"Camacho_2024"
16768906,-81.7178442,26.1685051,"Camacho_2024"
16766908,-81.7010431,26.10251,"Camacho_2024"
16768438,-81.7631162,26.2197892,"Camacho_2024"
16768666,-81.8164888,26.2198779,"Camacho_2024"
16768898,-81.8182838,26.2186074,"Camacho_2024"
16768898,-81.816549,26.207081,"Camacho_2024"
16766790,-81.81056,26.196703,"Camacho_2024"
16768438,-81.783226,26.207412,"Camacho_2024"
27571250,-81.76765,26.197874,"Camacho_2024"
16768454,-81.78709,26.175251,"Camacho_2024"
16768906,-81.767752,26.167834,"Camacho_2024"
16768906,-81.77875,26.162364,"Camacho_2024"
16768922,-81.788376,26.15587,"Camacho_2024"
16768922,-81.810464,26.162642,"Camacho_2024"
16765950,-81.7689,26.2676,"Camacho_2024"
16768906,-81.7306,26.2149,"Camacho_2024"
16768894,-81.8245,26.2639,"Camacho_2024"
NA,-81.5404,25.9141,"Camacho_2024"
NA,-81.5159,25.9005,"Camacho_2024"
16770676,-81.5955,25.9342,"Camacho_2024"
16768514,-81.709846,26.023634,"Camacho_2024"
16770526,-81.686374,26.001367,"Camacho_2024"
16770976,-81.703206,25.980488,"Camacho_2024"
NA,-81.730698,25.952418,"Camacho_2024"
NA,-81.698358,25.924514,"Camacho_2024"
NA,-81.708795,25.922985,"Camacho_2024"
NA,-81.72097,25.92712,"Camacho_2024"
16770526,-81.60922222,26.00569444,"Camacho_2024"
16770526,-81.59830556,25.99863889,"Camacho_2024"
16770066,-81.52280556,26.12127778,"Camacho_2024"
16768906,-81.62613889,26.31172222,"Camacho_2024"
16770526,-81.61205556,25.99044444,"Camacho_2024"
16770526,-81.63461111,25.96744444,"Camacho_2024"
NA,-81.65508333,25.93247222,"Camacho_2024"
NA,-81.71691667,25.91244444,"Camacho_2024"
16770896,-81.70425,25.98522222,"Camacho_2024"
16770576,-81.32655556,25.89230556,"Camacho_2024"
16770716,-81.38230556,25.87241667,"Camacho_2024"
16768732,-81.70841667,26.04594444,"Camacho_2024"
16768922,-81.80947222,26.15466667,"Camacho_2024"
16768666,-81.81261111,26.211,"Camacho_2024"
16765614,-81.52908333,26.49547222,"Camacho_2024"
16765614,-81.47494444,26.4385,"Camacho_2024"
16765614,-81.48541667,26.43311111,"Camacho_2024"
16765614,-81.48661111,26.36669444,"Camacho_2024"
16770066,-81.43325,26.33822222,"Camacho_2024"
16770066,-81.44233333,26.31913889,"Camacho_2024"
16770182,-81.34341667,26.35175,"Camacho_2024"
16770182,-81.34463889,26.21813889,"Camacho_2024"
16770908,-81.35272222,26.14405556,"Camacho_2024"
16770182,-81.35186111,25.97055556,"Camacho_2024"
16770182,-81.26644444,26.15597222,"Camacho_2024"
16770530,-81.57033333,25.98730556,"Camacho_2024"
16770066,-81.52755556,25.96494444,"Camacho_2024"
16770066,-81.51005556,25.95922222,"Camacho_2024"
16770066,-81.50958333,25.97191667,"Camacho_2024"
16770556,-81.48866667,25.95583333,"Camacho_2024"
16770556,-81.47455556,25.94394444,"Camacho_2024"
16770546,-81.47016667,25.9405,"Camacho_2024"
16770908,-81.44444444,25.93136111,"Camacho_2024"
16770908,-81.41844444,25.92375,"Camacho_2024"
16770908,-81.37333333,25.91469444,"Camacho_2024"
16770182,-81.34877778,25.90530556,"Camacho_2024"
16770570,-81.27075,25.8915,"Camacho_2024"
16770594,-81.22808333,25.87655556,"Camacho_2024"
16770632,-81.13344444,25.86711111,"Camacho_2024"
16770632,-81.10061111,25.85944444,"Camacho_2024"
89748,-80.89472222,26.17466667,"Camacho_2024"
16770526,-81.61144444,26.02258333,"Camacho_2024"
2161822,-82.67477,29.84398,"Camacho_2024"
2161766,-82.77828,29.95149,"Camacho_2024"
1997544,-82.56000833,30.68178889,"Camacho_2024"
2161778,-82.56375,29.92708333,"Camacho_2024"
2161822,-82.63197222,29.84405556,"Camacho_2024"
2161822,-82.67733333,29.83466667,"Camacho_2024"
2161822,-82.73936111,29.86511111,"Camacho_2024"
2161778,-82.57955556,29.91463889,"Camacho_2024"
166743977,-82.759779,30.328239,"Camacho_2024"
166744066,-82.643857,30.185344,"Camacho_2024"
2000346,-82.635268,30.190703,"Camacho_2024"
166744066,-82.6159,30.169153,"Camacho_2024"
2000346,-82.602911,30.193357,"Camacho_2024"
2156926,-82.565978,30.170171,"Camacho_2024"
16809889,-81.98583333,27.04388889,"Camacho_2024"
16809545,-81.988275,27.074775,"Camacho_2024"
16809889,-81.98575278,27.04380833,"Camacho_2024"
16807729,-81.9675,27.15467222,"Camacho_2024"
16807599,-81.90196667,27.16216667,"Camacho_2024"
16807219,-81.87661944,27.22125278,"Camacho_2024"
16807171,-81.882027,27.224135,"Camacho_2024"
16806727,-81.84628,27.29791,"Camacho_2024"
1987196,-83.2032,29.4445,"Camacho_2024"
1984418,-83.3914,29.5524,"Camacho_2024"
1984080,-83.3641,29.565,"Camacho_2024"
2236143,-83.14447222,29.32110833,"Camacho_2024"
2235913,-83.00048056,29.46384167,"Camacho_2024"
2232713,-82.93756389,29.58885833,"Camacho_2024"
2232705,-82.93983333,29.77966667,"Camacho_2024"
2232713,-82.93775,29.58997222,"Camacho_2024"
16657883,-81.68444444,30.475,"Camacho_2024"
18252505,-81.66388889,30.50166667,"Camacho_2024"
16657923,-81.67111111,30.44611111,"Camacho_2024"
16660065,-81.58666667,30.39777778,"Camacho_2024"
18254913,-81.46055556,30.51055556,"Camacho_2024"
18254065,-81.43166667,30.46333333,"Camacho_2024"
16659837,-81.4125,30.40638889,"Camacho_2024"
16659885,-81.4375,30.39416667,"Camacho_2024"
16660787,-81.43611111,30.37611111,"Camacho_2024"
16658089,-81.41194444,30.37027778,"Camacho_2024"
16659431,-81.3998,30.2747,"Camacho_2024"
16681305,-81.3901,30.2665,"Camacho_2024"
16674179,-81.7088,30.2821,"Camacho_2024"
16660307,-81.7124,30.2901,"Camacho_2024"
16660331,-81.7008,30.2738,"Camacho_2024"
16660365,-81.6885,30.2523,"Camacho_2024"
16674179,-81.7175,30.2784,"Camacho_2024"
16659433,-81.741,30.2736,"Camacho_2024"
16660333,-81.7408,30.2822,"Camacho_2024"
16658523,-81.7578,30.2897,"Camacho_2024"
16674107,-81.53805556,30.4175,"Camacho_2024"
16660351,-81.73277778,30.27416667,"Camacho_2024"
16660267,-81.66055556,30.31888889,"Camacho_2024"
16660143,-81.63916667,30.37111111,"Camacho_2024"
16660109,-81.62,30.38888889,"Camacho_2024"
16660021,-81.43222222,30.37111111,"Camacho_2024"
16681299,-81.40277778,30.36777778,"Camacho_2024"
16660103,-81.42805556,30.35611111,"Camacho_2024"
16660709,-81.44111111,30.32194444,"Camacho_2024"
16660369,-81.72722222,30.25916667,"Camacho_2024"
16660267,-81.68027778,30.31,"Camacho_2024"
16660425,-81.596,30.1353,"Camacho_2024"
16659559,-81.5538,30.1454,"Camacho_2024"
16660461,-81.6341,30.1336,"Camacho_2024"
16658855,-81.6283,30.1491,"Camacho_2024"
16660385,-81.6166,30.2157,"Camacho_2024"
16658727,-81.6041,30.2258,"Camacho_2024"
16660363,-81.6404,30.2537,"Camacho_2024"
16658605,-81.6467,30.2623,"Camacho_2024"
16660369,-81.7276,30.2594,"Camacho_2024"
16658625,-81.7477,30.2602,"Camacho_2024"
16660241,-81.421601,30.291177,"Camacho_2024"
16659941,-81.471125,30.388701,"Camacho_2024"
16659927,-81.456203,30.398738,"Camacho_2024"
18254191,-81.429397,30.440231,"Camacho_2024"
16660773,-81.50775,30.38922,"Camacho_2024"
16674145,-81.64759,30.39271,"Camacho_2024"
16660041,-81.66342,30.40356,"Camacho_2024"
16660937,-81.71868,30.39228,"Camacho_2024"
16658013,-81.7241,30.43117,"Camacho_2024"
16659335,-81.76307,30.43805,"Camacho_2024"
16658559,-81.56981,30.28718,"Camacho_2024"
16659485,-81.51229,30.22353,"Camacho_2024"
18252941,-81.6138,30.56459,"Camacho_2024"
16674147,-81.68512,30.39718,"Camacho_2024"
16674139,-81.42834,30.39722,"Camacho_2024"
16660333,-81.74017,30.28176,"Camacho_2024"
18254229,-81.83236,30.46112,"Camacho_2024"
26810196,-87.344598,30.362459,"Camacho_2024"
801247,-87.316726,30.377438,"Camacho_2024"
801325,-87.275813,30.374229,"Camacho_2024"
801223,-87.208935,30.46014,"Camacho_2024"
800339,-87.160964,30.506011,"Camacho_2024"
448396,-87.196239,30.547069,"Camacho_2024"
448388,-87.263009,30.618085,"Camacho_2024"
447980,-87.22943246,30.54556209,"Camacho_2024"
801309,-87.25758456,30.40982911,"Camacho_2024"
10854213,-87.28020275,30.45084874,"Camacho_2024"
10853983,-87.26858333,30.478775,"Camacho_2024"
NA,-87.44701111,30.30083889,"Camacho_2024"
NA,-87.469777,30.294113,"Camacho_2024"
10854299,-87.409683,30.368547,"Camacho_2024"
2171553,-87.445082,30.523548,"Camacho_2024"
10854403,-87.42228,30.311826,"Camacho_2024"
801351,-87.162058,30.479545,"Camacho_2024"
10854177,-87.37388889,30.46494444,"Camacho_2024"
10854219,-87.26813889,30.37255556,"Camacho_2024"
NA,-87.34238889,30.43027778,"Camacho_2024"
448630,-87.21825,30.56230556,"Camacho_2024"
450568,-87.24669444,30.59808333,"Camacho_2024"
448612,-87.24197222,30.59591667,"Camacho_2024"
10853419,-87.33033333,30.54758333,"Camacho_2024"
801219,-87.20988889,30.47388889,"Camacho_2024"
801325,-87.28222222,30.38113889,"Camacho_2024"
NA,-87.38388889,30.31497222,"Camacho_2024"
NA,-87.25038889,30.33088889,"Camacho_2024"
448444,-87.2344,30.96662,"Camacho_2024"
448456,-87.29263,30.96753,"Camacho_2024"
448464,-87.26949,30.93422,"Camacho_2024"
448704,-87.31167,30.85518,"Camacho_2024"
448542,-87.30589,30.72384,"Camacho_2024"
448540,-87.28514,30.73251,"Camacho_2024"
16682757,-81.256607,29.59911,"Camacho_2024"
16682947,-81.274208,29.608717,"Camacho_2024"
16682975,-81.231105,29.576452,"Camacho_2024"
16683981,-81.211113,29.581528,"Camacho_2024"
16683391,-81.205502,29.592242,"Camacho_2024"
16682945,-81.204477,29.603727,"Camacho_2024"
16683979,-81.193851,29.576565,"Camacho_2024"
16683983,-81.2048,29.569686,"Camacho_2024"
16683983,-81.20949,29.563447,"Camacho_2024"
16683021,-81.228226,29.549634,"Camacho_2024"
16684121,-81.21644444,29.66780556,"Camacho_2024"
16684205,-81.22891667,29.66430556,"Camacho_2024"
16684215,-81.2048,29.6157,"Camacho_2024"
16683977,-81.2029,29.6151,"Camacho_2024"
16683989,-81.1759,29.5592,"Camacho_2024"
16684265,-81.2133,29.5836,"Camacho_2024"
16682987,-81.2329,29.5736,"Camacho_2024"
16682601,-81.2668,29.6372,"Camacho_2024"
16682591,-81.2425,29.6536,"Camacho_2024"
16683931,-81.2371,29.6591,"Camacho_2024"
16682601,-81.2772,29.6521,"Camacho_2024"
16687033,-81.21836,29.49661,"Camacho_2024"
16687261,-81.1356,29.477,"Camacho_2024"
16687311,-81.12651,29.47973,"Camacho_2024"
16687261,-81.10995,29.43804,"Camacho_2024"
16668015,-81.43521,29.42294,"Camacho_2024"
2078097,-84.625078,29.926235,"Camacho_2024"
2298054,-84.99931667,29.7435,"Camacho_2024"
2078343,-84.87515,29.81858333,"Camacho_2024"
NA,-84.96208333,29.617,"Camacho_2024"
25901456,-84.36755556,29.91191667,"Camacho_2024"
2299098,-85.04319444,29.76844444,"Camacho_2024"
2077997,-84.83697222,29.81669444,"Camacho_2024"
2297828,-84.97336111,29.85352778,"Camacho_2024"
2078119,-84.66844444,29.85227778,"Camacho_2024"
2078119,-84.66436111,29.84647222,"Camacho_2024"
2295936,-84.99722,30.0075,"Camacho_2024"
10362516,-84.3052,30.6695,"Camacho_2024"
10365778,-84.4985,30.46,"Camacho_2024"
10365476,-84.4098,30.4752,"Camacho_2024"
10363290,-84.3594,30.586,"Camacho_2024"
2293124,-84.856667,30.700833,"Camacho_2024"
2292768,-84.732778,30.664444,"Camacho_2024"
2232703,-82.91935556,29.7954,"Camacho_2024"
2161822,-82.73994444,29.86469444,"Camacho_2024"
2232705,-82.94277778,29.72227778,"Camacho_2024"
166758640,-82.95458333,29.67436111,"Camacho_2024"
